Unamed,Source Port,Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min, Bwd Packet Length Mean,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max,Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count, ACK Flag Count,URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size,Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std, Idle Max,Idle Min,SimillarHTTP, Inbound,Label
28879.4386,76030,1967374.6,1836,1,2,0,2944,0,158942,158942,1472,0,0,0,0,1.47E+09,1000000,2,0,2,215.8,2,2,0,2,215.8,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,158942,158942,0,0,0,0,0,0,0,0,0,0,0,2208,238413,0,0,-216,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4387,76170.8,1971008.2,1839.4,1,2,0,2944,0,159236.4,159236.4,1472,0,0,0,0,1.47E+09,1000000,2,0,2,216.2,2,2,0,2,216.2,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,159236.4,159236.4,0,0,0,0,0,0,0,0,0,0,0,2208,238854.6,0,0,-216.4,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4388,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,0,-2.109,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4389,1090.6,30665.8,23.8,1,2,0,2944,0,2026.8,2026.8,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2.6,2,2,0,2,2.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2208,3040.2,0,0,-2.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.439,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1383,1,0,0,0,2.77E+09,2000000,1,0,1,1,1,1,0,1,2.6,0,0,0,0,0,0,0,0,0,0,2000000,0,1383,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2074.5,1952,0,0,-2.109,0,0,0,0,0,2,2766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4391,76311.6,1974641.8,1842.8,1,2,0,2944,0,159530.8,159530.8,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,216.6,3,3,0,3,216.6,0,0,0,0,0,0,0,0,0,0,666666.6667,0,1472,159530.8,159530.8,0,0,0,0,0,0,0,0,0,0,0,2208,239296.2,0,0,-216.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4392,76452.4,1978275.4,1846.2,2,2,0,2944,0,159825.2,159825.2,1472,0,0,0,0,1.47E+09,1000000,2,0,2,217,2,2,0,2,217,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,159825.2,159825.2,0,0,0,0,0,0,0,0,0,0,0,2208,239737.8,0,0,-217.2,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4393,76593.2,1981909,1849.6,1,2,0,2944,0,160119.6,160119.6,1464,0,0,0,0,1.46E+09,1000000,2,0,2,217.4,2,2,0,2,217.4,0,0,0,0,0,0,0,0,0,0,1000000,0,1464,160119.6,160119.6,0,0,0,0,0,0,0,0,0,0,0,2196,240179.4,0,0,-217.6,0,0,0,0,0,2,2928,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4394,76734,1985542.6,1853,1,2,0,2944,0,160414,160414,1472,0,0,0,0,1.47E+09,1000000,2,0,2,217.8,2,2,0,2,217.8,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,160414,160414,0,0,0,0,0,0,0,0,0,0,0,2208,240621,0,0,-218,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4395,76874.8,1989176.2,1856.4,1,2,0,2944,0,160708.4,160708.4,1368,0,0,0,0,4.56E+08,333333.3333,6,0,6,218.2,6,6,0,6,218.2,0,0,0,0,0,0,0,0,0,0,333333.3333,0,1368,160708.4,160708.4,0,0,0,0,0,0,0,0,0,0,0,2052,241062.6,0,0,-218.4,0,0,0,0,0,2,2736,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4396,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,9.81E+08,666666.6667,3,0,3,1,3,3,0,3,2.6,0,0,0,0,0,0,0,0,0,0,666666.6667,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,0,-2.11,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4397,1091.6,30665.8,23.8,2,2,0,2896,0,2026.8,2026.8,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2.6,2,2,0,2,2.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2208,3040.2,0,0,-2.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4398,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1368,1,0,0,0,1.37E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1368,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2052,1952,0,0,-2.11,0,0,0,0,0,2,2736,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4399,77015.6,1992809.8,1859.8,2,2,0,2944,0,161002.8,161002.8,1367,0,0,0,0,2.73E+09,2000000,1,0,1,218.6,1,1,0,1,218.6,0,0,0,0,0,0,0,0,0,0,2000000,0,1367,161002.8,161002.8,0,0,0,0,0,0,0,0,0,0,0,2050.5,241504.2,0,0,-218.8,0,0,0,0,0,2,2734,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.44,77156.4,1996443.4,1863.2,1,2,0,2944,0,161297.2,161297.2,1472,0,0,0,0,1.47E+09,1000000,2,0,2,219,2,2,0,2,219,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,161297.2,161297.2,0,0,0,0,0,0,0,0,0,0,0,2208,241945.8,0,0,-219.2,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4401,77297.2,2000077,1866.6,2,2,0,2944,0,161591.6,161591.6,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,219.4,3,3,0,3,219.4,0,0,0,0,0,0,0,0,0,0,666666.6667,0,1472,161591.6,161591.6,0,0,0,0,0,0,0,0,0,0,0,2208,242387.4,0,0,-219.6,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4402,77438,2003710.6,1870,2,2,0,2928,0,161886,161886,1357,0,0,0,0,1.36E+09,1000000,2,0,2,219.8,2,2,0,2,219.8,0,0,0,0,0,0,0,0,0,0,1000000,0,1357,161886,161886,0,0,0,0,0,0,0,0,0,0,0,2035.5,242829,0,0,-220,0,0,0,0,0,2,2714,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4403,77578.8,2007344.2,1873.4,2,2,0,2928,0,162180.4,162180.4,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,220.2,3,3,0,3,220.2,0,0,0,0,0,0,0,0,0,0,666666.6667,0,1472,162180.4,162180.4,0,0,0,0,0,0,0,0,0,0,0,2208,243270.6,0,0,-220.4,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4404,700,56101,51,2,2,0,2928,0,2026.8,2321.2,1472,1,0,0,0,9.81E+08,666666.6667,3,0,3,1,3,3,0,3,2.6,0,0,0,0,0,0,0,0,0,0,666666.6667,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,0,-2.111,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4405,1092.6,30665.8,23.8,2,2,0,2944,0,2026.8,2026.8,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,2.6,3,3,0,3,2.6,0,0,0,0,0,0,0,0,0,0,666666.6667,0,1472,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2208,3040.2,0,0,-2.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4406,700,56101,51,2,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,9.81E+08,666666.6667,3,0,3,1,3,3,0,3,2.6,0,0,0,0,0,0,0,0,0,0,666666.6667,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,0,-2.111,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4407,77719.6,2010977.8,1876.8,2,2,0,2944,0,162474.8,162474.8,1464,0,0,0,0,1.46E+09,1000000,2,0,2,220.6,2,2,0,2,220.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1464,162474.8,162474.8,0,0,0,0,0,0,0,0,0,0,0,2196,243712.2,0,0,-220.8,0,0,0,0,0,2,2928,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4408,77860.4,2014611.4,1880.2,2,2,0,2944,0,162769.2,162769.2,1314,0,0,0,0,2.63E+09,2000000,1,0,1,221,1,1,0,1,221,0,0,0,0,0,0,0,0,0,0,2000000,0,1314,162769.2,162769.2,0,0,0,0,0,0,0,0,0,0,0,1971,244153.8,0,0,-221.2,0,0,0,0,0,2,2628,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4409,78001.2,2018245,1883.6,1,2,0,2944,0,163063.6,163063.6,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,221.4,3,3,0,3,221.4,0,0,0,0,0,0,0,0,0,0,666666.6667,0,1472,163063.6,163063.6,0,0,0,0,0,0,0,0,0,0,0,2208,244595.4,0,0,-221.6,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.441,78142,2021878.6,1887,2,2,0,2944,0,163358,163358,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,221.8,3,3,0,3,221.8,0,0,0,0,0,0,0,0,0,0,666666.6667,0,1472,163358,163358,0,0,0,0,0,0,0,0,0,0,0,2208,245037,0,0,-222,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4411,78282.8,2025512.2,1890.4,2,2,0,2896,0,163652.4,163652.4,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,222.2,3,3,0,3,222.2,0,0,0,0,0,0,0,0,0,0,666666.6667,0,1472,163652.4,163652.4,0,0,0,0,0,0,0,0,0,0,0,2208,245478.6,0,0,-222.4,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4412,700,56101,51,2,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,0,-2.112,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4413,1093.6,30665.8,23.8,3,2,0,2944,0,2026.8,2026.8,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2.6,2,2,0,2,2.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2208,3040.2,0,0,-2.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4414,700,56101,51,2,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,0,-2.112,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4415,78423.6,2029145.8,1893.8,1,2,0,2944,0,163946.8,163946.8,1402,0,0,0,0,1.40E+09,1000000,2,0,2,222.6,2,2,0,2,222.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1402,163946.8,163946.8,0,0,0,0,0,0,0,0,0,0,0,2103,245920.2,0,0,-222.8,0,0,0,0,0,2,2804,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4416,78564.4,2032779.4,1897.2,3,2,0,2944,0,164241.2,164241.2,1359,0,0,0,0,2.72E+09,2000000,1,0,1,223,1,1,0,1,223,0,0,0,0,0,0,0,0,0,0,2000000,0,1359,164241.2,164241.2,0,0,0,0,0,0,0,0,0,0,0,2038.5,246361.8,0,0,-223.2,0,0,0,0,0,2,2718,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4417,78705.2,2036413,1900.6,2,2,0,2944,0,164535.6,164535.6,1472,0,0,0,0,1.47E+09,1000000,2,0,2,223.4,2,2,0,2,223.4,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,164535.6,164535.6,0,0,0,0,0,0,0,0,0,0,0,2208,246803.4,0,0,-223.6,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4418,78846,2040046.6,1904,2,2,0,2944,0,164830,164830,1472,0,0,0,0,1.47E+09,1000000,2,0,2,223.8,2,2,0,2,223.8,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,164830,164830,0,0,0,0,0,0,0,0,0,0,0,2208,247245,0,0,-224,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4419,78986.8,2043680.2,1907.4,1,2,0,2944,0,165124.4,165124.4,1440,0,0,0,0,2.88E+09,2000000,1,0,1,224.2,1,1,0,1,224.2,0,0,0,0,0,0,0,0,0,0,2000000,0,1440,165124.4,165124.4,0,0,0,0,0,0,0,0,0,0,0,2160,247686.6,0,0,-224.4,0,0,0,0,0,2,2880,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.442,700,56101,51,2,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,0,-2.113,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4421,1094.6,30665.8,23.8,2,2,0,2944,0,2026.8,2026.8,1382,0,0,0,0,2.76E+09,2000000,1,0,1,2.6,1,1,0,1,2.6,0,0,0,0,0,0,0,0,0,0,2000000,0,1382,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2073,3040.2,0,0,-2.8,0,0,0,0,0,2,2764,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4422,700,56101,51,2,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,9.81E+08,666666.6667,3,0,3,1,3,3,0,3,2.6,0,0,0,0,0,0,0,0,0,0,666666.6667,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,0,-2.113,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4423,79127.6,2047313.8,1910.8,2,2,0,2944,0,165418.8,165418.8,1472,0,0,0,0,1.47E+09,1000000,2,0,2,224.6,2,2,0,2,224.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,165418.8,165418.8,0,0,0,0,0,0,0,0,0,0,0,2208,248128.2,0,0,-224.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4424,79268.4,2050947.4,1914.2,1,2,0,2944,0,165713.2,165713.2,1472,0,0,0,0,1.47E+09,1000000,2,0,2,225,2,2,0,2,225,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,165713.2,165713.2,0,0,0,0,0,0,0,0,0,0,0,2208,248569.8,0,0,-225.2,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4425,79409.2,2054581,1917.6,1,2,0,2944,0,166007.6,166007.6,1472,0,0,0,0,1.47E+09,1000000,2,0,2,225.4,2,2,0,2,225.4,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,166007.6,166007.6,0,0,0,0,0,0,0,0,0,0,0,2208,249011.4,0,0,-225.6,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4426,79550,2058214.6,1921,2,2,0,2944,0,166302,166302,1382,0,0,0,0,2.76E+09,2000000,1,0,1,225.8,1,1,0,1,225.8,0,0,0,0,0,0,0,0,0,0,2000000,0,1382,166302,166302,0,0,0,0,0,0,0,0,0,0,0,2073,249453,0,0,-226,0,0,0,0,0,2,2764,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4427,79690.8,2061848.2,1924.4,1,2,0,2944,0,166596.4,166596.4,1362,0,0,0,0,1.36E+09,1000000,2,0,2,226.2,2,2,0,2,226.2,0,0,0,0,0,0,0,0,0,0,1000000,0,1362,166596.4,166596.4,0,0,0,0,0,0,0,0,0,0,0,2043,249894.6,0,0,-226.4,0,0,0,0,0,2,2724,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4428,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,0,-2.114,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4429,1095.6,30665.8,23.8,2,2,0,2944,0,2026.8,2026.8,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,2.6,3,3,0,3,2.6,0,0,0,0,0,0,0,0,0,0,666666.6667,0,1472,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2208,3040.2,0,0,-2.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.443,700,56101,51,2,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,0,-2.114,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4431,79831.6,2065481.8,1927.8,1,2,0,2944,0,166890.8,166890.8,1388,0,0,0,0,2.78E+09,2000000,1,0,1,226.6,1,1,0,1,226.6,0,0,0,0,0,0,0,0,0,0,2000000,0,1388,166890.8,166890.8,0,0,0,0,0,0,0,0,0,0,0,2082,250336.2,0,0,-226.8,0,0,0,0,0,2,2776,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4432,79972.4,2069115.4,1931.2,2,2,0,2944,0,167185.2,167185.2,1163,0,0,0,0,4.95E+07,42553.19149,47,0,47,227,47,47,0,47,227,0,0,0,0,0,0,0,0,0,0,42553.19149,0,1163,167185.2,167185.2,0,0,0,0,0,0,0,0,0,0,0,1744.5,250777.8,0,0,-227.2,0,0,0,0,0,2,2326,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4433,80113.2,2072749,1934.6,1,2,0,2944,0,167479.6,167479.6,1472,0,0,0,0,1.47E+09,1000000,2,0,2,227.4,2,2,0,2,227.4,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,167479.6,167479.6,0,0,0,0,0,0,0,0,0,0,0,2208,251219.4,0,0,-227.6,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4434,80254,2076382.6,1938,2,2,0,2944,0,167774,167774,1390,0,0,0,0,1.39E+09,1000000,2,0,2,227.8,2,2,0,2,227.8,0,0,0,0,0,0,0,0,0,0,1000000,0,1390,167774,167774,0,0,0,0,0,0,0,0,0,0,0,2085,251661,0,0,-228,0,0,0,0,0,2,2780,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4435,80394.8,2080016.2,1941.4,1,2,0,2944,0,168068.4,168068.4,1472,0,0,0,0,1.47E+09,1000000,2,0,2,228.2,2,2,0,2,228.2,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,168068.4,168068.4,0,0,0,0,0,0,0,0,0,0,0,2208,252102.6,0,0,-228.4,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4436,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,0,-2.115,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4437,1096.6,30665.8,23.8,1,2,0,2944,0,2026.8,2026.8,1369,0,0,0,0,1.37E+09,1000000,2,0,2,2.6,2,2,0,2,2.6,0,0,0,0,0,0,0,0,0,0,1000000,0,1369,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2053.5,3040.2,0,0,-2.8,0,0,0,0,0,2,2738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4438,700,56101,51,2,2,0,2944,0,2026.8,2321.2,239.3333333,1,0,0,0,40763.02941,170.3190644,8807,12453.56463,17613,1,17614,8807,12453.56463,17613,2.6,0,0,0,0,0,0,0,0,60,0,170.3190644,0,0,1302,1472,179.5,0,0,0,0,0,0,0,0,0,0,359,1952,0,60,-2.115,0,0,0,0,0,3,718,0,0,256,-1,1,-1,0,0,0,0,0,0,0,0,0,0, BENING
28879.4439,80535.6,2083649.8,1944.8,1,2,0,2848,0,168362.8,168362.8,1472,0,0,0,0,1.47E+09,1000000,2,0,2,228.6,2,2,0,2,228.6,0,0,0,0,0,0,0,0,40,0,1000000,0,1472,168362.8,168362.8,0,0,0,0,0,0,0,0,0,0,0,2208,252544.2,0,40,-228.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.444,80676.4,2087283.4,1948.2,2,2,0,2944,0,168657.2,168657.2,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,229,3,3,0,3,229,0,0,0,0,0,0,0,0,40,0,666666.6667,0,1472,168657.2,168657.2,0,0,0,0,0,0,0,0,0,0,0,2208,252985.8,0,40,-229.2,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4441,80817.2,2090917,1951.6,1,2,0,2944,0,168951.6,168951.6,1472,0,0,0,0,1.47E+09,1000000,2,0,2,229.4,2,2,0,2,229.4,0,0,0,0,0,0,0,0,40,0,1000000,0,1472,168951.6,168951.6,0,0,0,0,0,0,0,0,0,0,0,2208,253427.4,0,40,-229.6,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4442,80958,2094550.6,1955,2,2,0,2944,0,169246,169246,1319,0,0,0,0,2.64E+09,2000000,1,0,1,229.8,1,1,0,1,229.8,0,0,0,0,0,0,0,0,40,0,2000000,0,1319,169246,169246,0,0,0,0,0,0,0,0,0,0,0,1978.5,253869,0,40,-230,0,0,0,0,0,2,2638,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4443,81098.8,2098184.2,1958.4,1,2,0,2944,0,169540.4,169540.4,1224,0,0,0,0,5.21E+07,42553.19149,47,0,47,230.2,47,47,0,47,230.2,0,0,0,0,0,0,0,0,40,0,42553.19149,0,1224,169540.4,169540.4,0,0,0,0,0,0,0,0,0,0,0,1836,254310.6,0,40,-230.4,0,0,0,0,0,2,2448,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.4444,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,9.81E+08,666666.6667,3,0,3,1,3,3,0,3,2.6,0,0,0,0,0,0,0,0,40,0,666666.6667,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,40,-2.116,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
28879.4445,1097.6,30665.8,23.8,1,2,0,2944,0,2026.8,2026.8,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2.6,2,2,0,2,2.6,7180153,0,0,0,1,0,0,0,40,0,1000000,0,1472,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2208,3040.2,0,40,-2.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
